GEM location ID,bus_id,bus_name
L100001071865,way/165763717-220,Police
L100001071866,way/165763717-220,Police
L100001071867,way/165763717-220,Police
L100001072778,PL36-400,Olesnica
L100001073140,way/336990960-220,KedzierzynKozle
L100001069213,way/40946790-220,Katowice
L100001070522,way/32036484-220,Poznan
L100001070535,way/32036484-220,Poznan
L100001071688,way/32036484-220,Poznan
L100001072001,way/32036484-220,Poznan
L100001071773,way/88544449-220,Pulawy
L100001072298,way/165763717-220,Police
L100001072171,way/32036484-220,Poznan
L100001070416,way/255284259-220,Konin
L100001070414,way/255284259-220,Konin
L100001070415,way/255284259-220,Konin
L100001070141,way/199098050-220,Kielce
L100001072487,way/199098050-220,Kielce
L100001073250,way/199098050-220,Kielce
L100001072976,way/88544449-220,Pulawy
L100001071055,way/303870256-400,Elk
L100001069820,way/101915790-220,Olsztyn
L100001072674,way/101915790-220,Olsztyn
L100001071760,way/112614319-400,Gdansk
L100001069567,way/32036484-220,Poznan
L100001070146,way/178838661-220,Koszalin
L100001071070,way/101915790-220,Olsztyn
L100001071524,way/101915790-220,Olsztyn
L100001071525,way/101915790-220,Olsztyn
L100001070616,way/158232924-220,ZielonaGora
L100001070790,way/255284259-220,Konin
L100001006470,way/255284259-220,Konin
L100001070418,way/255284259-220,Konin
L100001070419,way/255284259-220,Konin
L100001070182,way/32036484-220,Poznan
L100001072807,way/178838661-220,Koszalin
L100001072808,way/178838661-220,Koszalin
L100001073012,PL18-400,GorzowWielkopolski
L100001006153,way/199098053-220,Mielec
L100001006459,way/112614319-400,Gdansk
L100001069343,way/245964556-220,Wloclawek
L100001006274,PL15-400,Bydgoszcz
L100001006498,way/199098053-220,Mielec
L100001070842,way/336990960-220,KedzierzynKozle
L100001070843,way/336990960-220,KedzierzynKozle
L100001070844,way/336990960-220,KedzierzynKozle
L100001070845,way/336990960-220,KedzierzynKozle
L100001070850,way/336990960-220,KedzierzynKozle
L100001070846,way/336990960-220,KedzierzynKozle
L100001070847,way/336990960-220,KedzierzynKozle
L100001070848,way/336990960-220,KedzierzynKozle
L100001070849,way/336990960-220,KedzierzynKozle
L100001070851,way/336990960-220,KedzierzynKozle
L100001070852,way/336990960-220,KedzierzynKozle
L100001070853,way/336990960-220,KedzierzynKozle
L100001070854,way/336990960-220,KedzierzynKozle
L100001070025,way/121656686-220,Lomza
L100001072132,way/121656686-220,Lomza
L100001006225,way/183945016-220,Sosnowiec
L100001071212,way/183945016-220,Sosnowiec
L100001072167,way/183945016-220,Sosnowiec
L100001072168,way/183945016-220,Sosnowiec
L100001069912,PL17-400,Bialystok
L100001071805,way/32036484-220,Poznan
L100001071150,PL7-400,Kwidzyn
L100001069418,way/87667718-220,Krakow
L100001069419,way/87667718-220,Krakow
L100001069550,PL34-400,Legnica
L100001070000,way/180535363-220,Lubin
L100001070002,way/180535363-220,Lubin
L100001069248,way/303870256-400,Elk
L100001072155,way/173613665-220,Zamosc
L100001072029,way/40946790-220,Katowice
L100001070181,way/111615226-220,Boleslawiec
L100001071448,way/173613665-220,Zamosc
L100001071305,way/178838661-220,Koszalin
L100001073190,way/199098053-220,Mielec
L100001069533,way/170316833-220,PiotrkowTrybunalsk
L100001070240,way/170316833-220,PiotrkowTrybunalsk
L100001070241,way/170316833-220,PiotrkowTrybunalsk
L100001070242,way/170316833-220,PiotrkowTrybunalsk
L100001070741,way/170316833-220,PiotrkowTrybunalsk
L100001072678,way/170316833-220,PiotrkowTrybunalsk
L100001006175,way/79033485-400,Wroclaw
L100001069246,way/121656686-220,Lomza
L100001072024,way/101915790-220,Olsztyn
L100001006388,way/165763717-220,Police
L100001006389,way/165763717-220,Police
L100001072422,way/165763717-220,Police
L100001069931,way/88544449-220,Pulawy
L100001006238,way/255277953-400,Opole
L100001071378,way/255277953-400,Opole
L100001073319,way/40946790-220,Katowice
L100001071787,way/87667718-220,Krakow
L100001069520,way/29115701-220,Warsaw
L100001073486,way/101915790-220,Olsztyn
L100001073487,way/101915790-220,Olsztyn
L100001072000,way/183945016-220,Sosnowiec
L100001069200,way/29115701-220,Warsaw
L100001073524,way/29115701-220,Warsaw
L100001072686,way/165763717-220,Police
L100001069793,way/336990960-220,KedzierzynKozle
L100001069794,way/336990960-220,KedzierzynKozle
L100001006207,PL17-400,Bialystok
L100001070573,way/101915790-220,Olsztyn
L100001073512,way/101915790-220,Olsztyn
L100001070712,way/29115701-220,Warsaw
L100001070902,PL18-400,GorzowWielkopolski
L100001070903,PL18-400,GorzowWielkopolski
L100001071591,PL18-400,GorzowWielkopolski
L100001072017,PL18-400,GorzowWielkopolski
L100001070138,way/173613665-220,Zamosc
L100001069503,way/191038569-220,Tarnow
L100001072743,PL34-400,Legnica
L100001072183,way/32036484-220,Poznan
L100001006234,way/32036484-220,Poznan
L100001006235,way/32036484-220,Poznan
L100001006270,way/32036484-220,Poznan
L100001006482,way/32036484-220,Poznan
L100001070153,way/32036484-220,Poznan
L100001070149,way/32036484-220,Poznan
L100001070150,way/32036484-220,Poznan
L100001070151,way/32036484-220,Poznan
L100001070152,way/32036484-220,Poznan
L100001070154,way/32036484-220,Poznan
L100001070155,way/32036484-220,Poznan
L100001071304,way/32036484-220,Poznan
L100001072592,way/32036484-220,Poznan
L100001069648,way/32036484-220,Poznan
L100001073164,way/32036484-220,Poznan
L100001073165,way/32036484-220,Poznan
L100001073166,way/32036484-220,Poznan
L100001073287,way/32036484-220,Poznan
L100001070484,way/46092396-400,Grudziadz
L100001071200,PL36-400,Olesnica
L100001070338,PL7-400,Kwidzyn
L100001071061,PL7-400,Kwidzyn
L100001072959,way/121656686-220,Lomza
L100001073172,way/88544449-220,Pulawy
L100001072111,PL36-400,Olesnica
L100001070582,way/46092396-400,Grudziadz
L100001073425,way/199098053-220,Mielec
L100001071726,way/39428977-400,Szczecin
L100001071727,way/39428977-400,Szczecin
L100001071728,way/39428977-400,Szczecin
L100001006227,way/255284259-220,Konin
L100001071988,PL7-400,Kwidzyn
L100001070088,way/86494356-400,Gdynia
L100001070863,way/39428977-400,Szczecin
L100001070864,way/39428977-400,Szczecin
L100001070865,way/39428977-400,Szczecin
L100001070866,way/39428977-400,Szczecin
L100001070867,way/39428977-400,Szczecin
L100001072315,way/216060722-220,Czestochowa
L100001072545,way/165763717-220,Police
L100001006355,way/101915790-220,Olsztyn
L100001069256,way/101915790-220,Olsztyn
L100001069257,way/101915790-220,Olsztyn
L100001069258,way/101915790-220,Olsztyn
L100001069259,way/101915790-220,Olsztyn
L100001069264,way/101915790-220,Olsztyn
L100001069309,way/101915790-220,Olsztyn
L100001069260,way/101915790-220,Olsztyn
L100001069261,way/101915790-220,Olsztyn
L100001069262,way/101915790-220,Olsztyn
L100001069263,way/101915790-220,Olsztyn
L100001069265,way/101915790-220,Olsztyn
L100001069266,way/101915790-220,Olsztyn
L100001069267,way/101915790-220,Olsztyn
L100001069268,way/101915790-220,Olsztyn
L100001069269,way/101915790-220,Olsztyn
L100001069274,way/101915790-220,Olsztyn
L100001069295,way/101915790-220,Olsztyn
L100001069296,way/101915790-220,Olsztyn
L100001069297,way/101915790-220,Olsztyn
L100001069298,way/101915790-220,Olsztyn
L100001069299,way/101915790-220,Olsztyn
L100001069308,way/101915790-220,Olsztyn
L100001069300,way/101915790-220,Olsztyn
L100001069301,way/101915790-220,Olsztyn
L100001069302,way/101915790-220,Olsztyn
L100001069303,way/101915790-220,Olsztyn
L100001069270,way/101915790-220,Olsztyn
L100001069271,way/101915790-220,Olsztyn
L100001069272,way/101915790-220,Olsztyn
L100001069273,way/101915790-220,Olsztyn
L100001069275,way/101915790-220,Olsztyn
L100001069276,way/101915790-220,Olsztyn
L100001069277,way/101915790-220,Olsztyn
L100001069278,way/101915790-220,Olsztyn
L100001069279,way/101915790-220,Olsztyn
L100001069284,way/101915790-220,Olsztyn
L100001069280,way/101915790-220,Olsztyn
L100001069281,way/101915790-220,Olsztyn
L100001069282,way/101915790-220,Olsztyn
L100001069283,way/101915790-220,Olsztyn
L100001069285,way/101915790-220,Olsztyn
L100001069286,way/101915790-220,Olsztyn
L100001069287,way/101915790-220,Olsztyn
L100001069288,way/101915790-220,Olsztyn
L100001069289,way/101915790-220,Olsztyn
L100001069294,way/101915790-220,Olsztyn
L100001069290,way/101915790-220,Olsztyn
L100001069291,way/101915790-220,Olsztyn
L100001069292,way/101915790-220,Olsztyn
L100001069293,way/101915790-220,Olsztyn
L100000824072,way/101915790-220,Olsztyn
L100001070133,way/112614319-400,Gdansk
L100001070115,way/255284259-220,Konin
L100001071153,way/32036484-220,Poznan
L100001071220,way/87667718-220,Krakow
L100001071387,way/32036484-220,Poznan
L100001071388,way/32036484-220,Poznan
L100001071389,way/32036484-220,Poznan
L100001071390,way/32036484-220,Poznan
L100001071391,way/32036484-220,Poznan
L100001071618,way/32036484-220,Poznan
L100001072347,way/254235846-400,OstrowiecSwietokrz
L100001071306,way/158232924-220,ZielonaGora
L100001071947,PL7-400,Kwidzyn
L100001072558,way/191038569-220,Tarnow
L100001072559,way/191038569-220,Tarnow
L100001071849,way/191038569-220,Tarnow
L100001070257,PL7-400,Kwidzyn
L100001071845,PL7-400,Kwidzyn
L100001071846,PL7-400,Kwidzyn
L100001071931,PL7-400,Kwidzyn
L100001072134,PL7-400,Kwidzyn
L100001072137,PL7-400,Kwidzyn
L100001006500,way/199098053-220,Mielec
L100001071272,way/121656686-220,Lomza
L100001069356,PL36-400,Olesnica
L100001073464,PL36-400,Olesnica
L100001071358,PL36-400,Olesnica
L100001071359,PL36-400,Olesnica
L100001071844,PL36-400,Olesnica
L100000824073,way/254235846-400,OstrowiecSwietokrz
L100001070934,way/255284259-220,Konin
L100001070935,way/255284259-220,Konin
L100001069672,way/216060722-220,Czestochowa
L100001071500,way/180535363-220,Lubin
L100001071501,way/180535363-220,Lubin
L100001071502,way/180535363-220,Lubin
L100001071503,way/180535363-220,Lubin
L100001071504,way/180535363-220,Lubin
L100001071505,way/180535363-220,Lubin
L100001071506,way/180535363-220,Lubin
L100001071507,way/180535363-220,Lubin
L100001072809,PL15-400,Bydgoszcz
L100001072810,PL15-400,Bydgoszcz
L100001006181,way/191038569-220,Tarnow
L100001070689,way/255284259-220,Konin
L100001072247,way/293489607-400,Gliwice
L100001072248,way/293489607-400,Gliwice
L100001072249,way/293489607-400,Gliwice
L100001072250,way/293489607-400,Gliwice
L100001072575,way/198635989-220,Debica
L100001069812,way/178838661-220,Koszalin
L100001006295,way/170316833-220,PiotrkowTrybunalsk
L100001006296,way/170316833-220,PiotrkowTrybunalsk
L100001070884,way/216060722-220,Czestochowa
L100001070787,PL36-400,Olesnica
L100001070917,way/215282393-400,Rzeszow
L100001071316,way/112614319-400,Gdansk
L100001073002,way/79033485-400,Wroclaw
L100001073033,way/88544449-220,Pulawy
L100001069978,way/170316833-220,PiotrkowTrybunalsk
L100001072323,PL34-400,Legnica
L100001072324,PL34-400,Legnica
L100001072762,way/32036484-220,Poznan
L100001069534,way/101915790-220,Olsztyn
L100001070662,way/86494356-400,Gdynia
L100001071819,way/158232924-220,ZielonaGora
L100001071820,way/158232924-220,ZielonaGora
L100001072028,way/158232924-220,ZielonaGora
L100001069639,way/171917072-400,Radomsko
L100001071147,way/111615226-220,Boleslawiec
L100001073322,way/111615226-220,Boleslawiec
L100001073323,way/111615226-220,Boleslawiec
L100001073324,way/111615226-220,Boleslawiec
L100001073085,way/79033485-400,Wroclaw
L100001069327,way/171917072-400,Radomsko
L100001069328,way/171917072-400,Radomsko
L100001072781,way/101915790-220,Olsztyn
L100001073014,way/32036484-220,Poznan
L100001072165,way/254235846-400,OstrowiecSwietokrz
L100001072166,way/254235846-400,OstrowiecSwietokrz
L100001072916,way/88544449-220,Pulawy
L100001072951,way/88544449-220,Pulawy
L100001006413,way/165763717-220,Police
L100001006414,way/165763717-220,Police
L100001006415,way/165763717-220,Police
L100001006416,way/165763717-220,Police
L100001006421,way/165763717-220,Police
L100001006417,way/165763717-220,Police
L100001006418,way/165763717-220,Police
L100001006419,way/165763717-220,Police
L100001006420,way/165763717-220,Police
L100001006422,way/165763717-220,Police
L100001069726,PL36-400,Olesnica
L100001072189,PL18-400,GorzowWielkopolski
L100001069592,way/39428977-400,Szczecin
L100001069593,way/39428977-400,Szczecin
L100001069594,way/39428977-400,Szczecin
L100001069595,way/39428977-400,Szczecin
L100001071699,way/39428977-400,Szczecin
L100001071700,way/39428977-400,Szczecin
L100000806080,PL18-400,GorzowWielkopolski
L100001071340,way/165763717-220,Police
L100001071187,way/111615226-220,Boleslawiec
L100001071188,way/111615226-220,Boleslawiec
L100001069505,way/121656686-220,Lomza
L100001069506,way/121656686-220,Lomza
L100001069758,way/121656686-220,Lomza
L100001069759,way/121656686-220,Lomza
L100001071028,way/121656686-220,Lomza
L100001070122,way/121656686-220,Lomza
L100001070123,way/121656686-220,Lomza
L100001070124,way/121656686-220,Lomza
L100001070383,way/121656686-220,Lomza
L100001071052,way/121656686-220,Lomza
L100001071079,way/121656686-220,Lomza
L100001072968,way/303870256-400,Elk
L100001070492,way/199098053-220,Mielec
L100001071279,PL34-400,Legnica
L100001072207,PL36-400,Olesnica
L100001073461,way/111615226-220,Boleslawiec
L100001070999,way/303870256-400,Elk
L100001071018,way/303870256-400,Elk
L100001071019,way/303870256-400,Elk
L100001071637,way/303870256-400,Elk
L100001071783,way/303870256-400,Elk
L100001070499,way/32036484-220,Poznan
L100001070500,way/32036484-220,Poznan
L100001070501,way/32036484-220,Poznan
L100001070530,way/32036484-220,Poznan
L100001071608,way/32036484-220,Poznan
L100001070033,way/170316833-220,PiotrkowTrybunalsk
L100001073536,way/166838338-400,Krosno
L100001070333,way/88544449-220,Pulawy
L100001072630,way/173613665-220,Zamosc
L100001072343,way/254235846-400,OstrowiecSwietokrz
L100001070883,way/199098053-220,Mielec
L100001006316,way/29115701-220,Warsaw
L100001071148,way/121656686-220,Lomza
L100001072679,way/88544449-220,Pulawy
L100001006456,way/199098053-220,Mielec
L100001073027,way/199098053-220,Mielec
L100001073075,way/29115701-220,Warsaw
L100001070701,way/199098053-220,Mielec
L100001070005,way/173613665-220,Zamosc
L100001070006,way/173613665-220,Zamosc
L100001069753,way/170316833-220,PiotrkowTrybunalsk
L100001072383,way/199098053-220,Mielec
L100001006321,way/29115701-220,Warsaw
L100001072777,way/199098050-220,Kielce
L100001006481,way/199098050-220,Kielce
L100001071930,way/191038569-220,Tarnow
L100001071611,way/215282393-400,Rzeszow
L100001071337,way/86494356-400,Gdynia
L100001072576,way/86494356-400,Gdynia
L100001069420,way/121656686-220,Lomza
L100001069853,way/121656686-220,Lomza
L100001070369,way/121656686-220,Lomza
L100001070387,way/121656686-220,Lomza
L100001070468,PL15-400,Bydgoszcz
L100001070469,PL15-400,Bydgoszcz
L100001072229,PL15-400,Bydgoszcz
L100001006194,way/88544449-220,Pulawy
L100001070040,way/88544449-220,Pulawy
L100001073221,way/88544449-220,Pulawy
L100001072999,way/87667718-220,Krakow
L100001071405,way/170316833-220,PiotrkowTrybunalsk
L100001072449,way/158232924-220,ZielonaGora
L100001069210,way/32036484-220,Poznan
L100001070688,way/88544449-220,Pulawy
L100001072783,way/88544449-220,Pulawy
L100001070696,way/101915790-220,Olsztyn
L100001069582,way/86494356-400,Gdynia
L100001069583,way/86494356-400,Gdynia
L100001069584,way/86494356-400,Gdynia
L100001069770,way/88544449-220,Pulawy
L100001071616,way/88544449-220,Pulawy
L100000824074,way/194903381-400,Chelm
L100001070235,way/170259740-220,Grajewo
L100001073246,way/254235846-400,OstrowiecSwietokrz
L100001069609,PL15-400,Bydgoszcz
L100001069678,way/32036484-220,Poznan
L100001070493,way/170259740-220,Grajewo
L100001069767,way/121656686-220,Lomza
L100001071704,way/254235846-400,OstrowiecSwietokrz
L100001006445,way/199098050-220,Kielce
L100001006155,PL7-400,Kwidzyn
L100001006156,PL7-400,Kwidzyn
L100001072425,way/215282393-400,Rzeszow
L100001071165,way/111615226-220,Boleslawiec
L100001073453,way/29115701-220,Warsaw
L100001069786,way/216060722-220,Czestochowa
L100001069992,way/216060722-220,Czestochowa
L100001071863,way/255284259-220,Konin
L100001071864,way/255284259-220,Konin
L100001006338,way/183945016-220,Sosnowiec
L100001006339,way/183945016-220,Sosnowiec
L100001070817,way/194903381-400,Chelm
L100001073258,way/88544449-220,Pulawy
L100001072354,way/198635989-220,Debica
L100001006272,PL36-400,Olesnica
L100001006358,PL34-400,Legnica
L100001069683,way/170259740-220,Grajewo
L100001073317,way/173613665-220,Zamosc
L100001071295,PL36-400,Olesnica
L100001073518,way/178838661-220,Koszalin
L100001070632,way/254235846-400,OstrowiecSwietokrz
L100001070633,way/254235846-400,OstrowiecSwietokrz
L100001070634,way/254235846-400,OstrowiecSwietokrz
L100001070635,way/254235846-400,OstrowiecSwietokrz
L100001070636,way/254235846-400,OstrowiecSwietokrz
L100001071328,PL36-400,Olesnica
L100001006392,way/88544449-220,Pulawy
L100001072601,way/215282393-400,Rzeszow
L100001070294,PL17-400,Bialystok
L100001072761,way/198635989-220,Debica
L100001069894,way/173613665-220,Zamosc
L100001071259,PL7-400,Kwidzyn
L100001070409,PL36-400,Olesnica
L100001070410,PL36-400,Olesnica
L100001070411,PL36-400,Olesnica
L100001071937,way/255284259-220,Konin
L100001070495,PL15-400,Bydgoszcz
L100001070259,way/112614319-400,Gdansk
L100001070260,way/112614319-400,Gdansk
L100001070261,way/112614319-400,Gdansk
L100001070071,way/101915790-220,Olsztyn
L100001071370,way/32036484-220,Poznan
L100001070465,way/215282393-400,Rzeszow
L100001069972,way/165763717-220,Police
L100001069973,way/165763717-220,Police
L100001069974,way/165763717-220,Police
L100001069975,way/165763717-220,Police
L100001072634,way/112614319-400,Gdansk
L100001070786,way/112614319-400,Gdansk
L100001072440,way/178838661-220,Koszalin
L100001069948,way/88544449-220,Pulawy
L100001070364,way/255284259-220,Konin
L100001069204,way/245964556-220,Wloclawek
L100001073394,way/245964556-220,Wloclawek
L100001006147,way/245964556-220,Wloclawek
L100001072340,way/194903381-400,Chelm
L100001072002,way/165763717-220,Police
L100001071416,way/32036484-220,Poznan
L100001071338,PL17-400,Bialystok
L100001071268,way/32036484-220,Poznan
L100001071716,way/199098050-220,Kielce
L100001071870,way/199098050-220,Kielce
L100001072773,way/199098050-220,Kielce
L100001072774,way/199098050-220,Kielce
L100001070494,PL15-400,Bydgoszcz
L100001072829,relation/18085709-400,Slupsk
L100001072887,way/121656686-220,Lomza
L100001072032,way/183945016-220,Sosnowiec
L100001006243,way/191038569-220,Tarnow
L100001006244,way/191038569-220,Tarnow
L100001071246,way/293489607-400,Gliwice
L100001006230,way/173613665-220,Zamosc
L100001072181,way/173613665-220,Zamosc
L100001072174,way/32036484-220,Poznan
L100001072175,way/32036484-220,Poznan
L100001072537,PL17-400,Bialystok
L100001069486,way/121656686-220,Lomza
L100001071833,way/111615226-220,Boleslawiec
L100001072410,way/88544449-220,Pulawy
L100001073488,way/165763717-220,Police
L100001070137,way/178838661-220,Koszalin
L100001000611,relation/18085709-400,Slupsk
L100001072603,way/199098050-220,Kielce
L100001072604,way/199098050-220,Kielce
L100001070089,way/86494356-400,Gdynia
L100001070805,way/336990960-220,KedzierzynKozle
L100001071357,way/336990960-220,KedzierzynKozle
L100001072074,way/46092396-400,Grudziadz
L100001071404,way/170316833-220,PiotrkowTrybunalsk
L100001073203,way/170316833-220,PiotrkowTrybunalsk
L100001069543,PL15-400,Bydgoszcz
L100001069544,PL15-400,Bydgoszcz
L100001070252,PL15-400,Bydgoszcz
L100001070253,PL15-400,Bydgoszcz
L100001070254,PL15-400,Bydgoszcz
L100001071402,way/112614319-400,Gdansk
L100001071403,way/112614319-400,Gdansk
L100001072036,way/112614319-400,Gdansk
L100001069525,PL17-400,Bialystok
L100001072973,way/173613665-220,Zamosc
L100001006402,way/121656686-220,Lomza
L100001070831,way/173613665-220,Zamosc
L100001070832,way/173613665-220,Zamosc
L100001072197,way/173613665-220,Zamosc
L100001072198,way/173613665-220,Zamosc
L100001072199,way/173613665-220,Zamosc
L100001072200,way/173613665-220,Zamosc
L100001072201,way/173613665-220,Zamosc
L100000824075,way/173613665-220,Zamosc
L100001070527,way/32036484-220,Poznan
L100001006438,way/165763717-220,Police
L100001069335,PL7-400,Kwidzyn
L100001069339,PL7-400,Kwidzyn
L100001069575,PL7-400,Kwidzyn
L100001069576,PL7-400,Kwidzyn
L100001069646,PL7-400,Kwidzyn
L100001069577,PL7-400,Kwidzyn
L100001069643,PL7-400,Kwidzyn
L100001069644,PL7-400,Kwidzyn
L100001069645,PL7-400,Kwidzyn
L100001073384,PL7-400,Kwidzyn
L100001073385,PL7-400,Kwidzyn
L100001072462,PL7-400,Kwidzyn
L100001073291,way/166838338-400,Krosno
L100001070250,way/245964556-220,Wloclawek
L100001073091,way/245964556-220,Wloclawek
L100001070302,way/173613665-220,Zamosc
L100001072178,PL17-400,Bialystok
L100001072910,way/40946790-220,Katowice
L100001072911,way/40946790-220,Katowice
L100001072912,way/40946790-220,Katowice
L100001072913,way/40946790-220,Katowice
L100001071335,way/170259740-220,Grajewo
L100001006501,way/191038569-220,Tarnow
L100001072251,way/40946790-220,Katowice
L100001072252,way/40946790-220,Katowice
L100001072253,way/40946790-220,Katowice
L100001072254,way/40946790-220,Katowice
L100001072753,way/216060722-220,Czestochowa
L100001072745,way/254235846-400,OstrowiecSwietokrz
L100001069215,way/111615226-220,Boleslawiec
L100001069216,way/111615226-220,Boleslawiec
L100001070232,PL15-400,Bydgoszcz
L100001072139,way/254235846-400,OstrowiecSwietokrz
L100001071464,way/29115701-220,Warsaw
L100001069772,way/121656686-220,Lomza
L100001069868,way/121656686-220,Lomza
L100001070127,way/173613665-220,Zamosc
L100001069873,way/121656686-220,Lomza
L100001070304,way/166838338-400,Krosno
L100001071371,way/39428977-400,Szczecin
L100001006239,way/121656686-220,Lomza
L100001070889,PL7-400,Kwidzyn
L100001071963,way/255284259-220,Konin
L100001073097,way/29115701-220,Warsaw
L100001006159,way/255284259-220,Konin
L100001070037,way/255284259-220,Konin
L100001073466,way/255284259-220,Konin
L100001072464,way/216060722-220,Czestochowa
L100001071022,way/255284259-220,Konin
L100001071043,way/32036484-220,Poznan
L100001071044,way/32036484-220,Poznan
L100001071045,way/32036484-220,Poznan
L100001069980,way/170316833-220,PiotrkowTrybunalsk
L100001071127,way/32036484-220,Poznan
L100001071128,way/32036484-220,Poznan
L100001071753,way/32036484-220,Poznan
L100001071755,way/32036484-220,Poznan
L100001071756,way/32036484-220,Poznan
L100001071757,way/32036484-220,Poznan
L100001071758,way/32036484-220,Poznan
L100001071754,way/32036484-220,Poznan
L100001070058,way/112614319-400,Gdansk
L100001073295,way/170316833-220,PiotrkowTrybunalsk
L100001073476,way/170316833-220,PiotrkowTrybunalsk
L100001072527,way/658600169-400,Plock
L100001071446,PL7-400,Kwidzyn
L100001070391,PL18-400,GorzowWielkopolski
L100001070100,PL15-400,Bydgoszcz
L100001008171,way/111615226-220,Boleslawiec
L100001070324,way/101915790-220,Olsztyn
L100001070356,way/101915790-220,Olsztyn
L100001072272,way/255277953-400,Opole
L100001072273,way/255277953-400,Opole
L100001072274,way/255277953-400,Opole
L100001006333,way/112614319-400,Gdansk
L100001070971,PL18-400,GorzowWielkopolski
L100001070972,PL18-400,GorzowWielkopolski
L100001070973,PL18-400,GorzowWielkopolski
L100001070974,PL18-400,GorzowWielkopolski
L100001071538,PL18-400,GorzowWielkopolski
L100001070975,PL18-400,GorzowWielkopolski
L100001070976,PL18-400,GorzowWielkopolski
L100001070977,PL18-400,GorzowWielkopolski
L100001070978,PL18-400,GorzowWielkopolski
L100001071539,PL18-400,GorzowWielkopolski
L100001071540,PL18-400,GorzowWielkopolski
L100001071541,PL18-400,GorzowWielkopolski
L100001071542,PL18-400,GorzowWielkopolski
L100001071543,PL18-400,GorzowWielkopolski
L100001071666,PL18-400,GorzowWielkopolski
L100001071544,PL18-400,GorzowWielkopolski
L100001071546,PL18-400,GorzowWielkopolski
L100001071547,PL18-400,GorzowWielkopolski
L100001071548,PL18-400,GorzowWielkopolski
L100001071667,PL18-400,GorzowWielkopolski
L100001071668,PL18-400,GorzowWielkopolski
L100001071669,PL18-400,GorzowWielkopolski
L100001071545,PL18-400,GorzowWielkopolski
L100001069564,way/158232924-220,ZielonaGora
L100001070009,way/158232924-220,ZielonaGora
L100001070010,way/158232924-220,ZielonaGora
L100001072327,way/101915790-220,Olsztyn
L100001069606,way/170316833-220,PiotrkowTrybunalsk
L100001069607,way/170316833-220,PiotrkowTrybunalsk
L100001070183,way/32036484-220,Poznan
L100001006446,way/183945016-220,Sosnowiec
L100001006447,way/183945016-220,Sosnowiec
L100001069954,way/79033485-400,Wroclaw
L100001072321,way/336990960-220,KedzierzynKozle
L100001073361,way/40946790-220,Katowice
L100001072370,way/255284259-220,Konin
L100001073377,PL46-220,Swidnica
L100001073378,PL46-220,Swidnica
L100001073379,PL46-220,Swidnica
L100001071832,way/171917072-400,Radomsko
L100000806728,way/86494356-400,Gdynia
L100001073344,PL17-400,Bialystok
L100001072779,way/191038569-220,Tarnow
L100001070822,PL18-400,GorzowWielkopolski
L100001071214,way/173613665-220,Zamosc
L100001072364,way/101915790-220,Olsztyn
L100001072372,way/336990960-220,KedzierzynKozle
L100001069252,way/121656686-220,Lomza
L100001073318,way/191038569-220,Tarnow
L100001071269,way/29115701-220,Warsaw
L100001071869,way/178838661-220,Koszalin
L100001071291,way/32036484-220,Poznan
L100001071063,PL7-400,Kwidzyn
L100001072848,way/255314292,Ustka
L100001073447,way/171917072-400,Radomsko
L100001070560,way/158232924-220,ZielonaGora
L100001070676,way/158232924-220,ZielonaGora
L100001072479,way/111615226-220,Boleslawiec
L100001072480,way/111615226-220,Boleslawiec
L100001072481,way/111615226-220,Boleslawiec
L100001069433,way/255284259-220,Konin
L100001073311,PL15-400,Bydgoszcz
L100001073312,PL15-400,Bydgoszcz
L100001071603,way/29115701-220,Warsaw
L100001071372,way/255284259-220,Konin
L100001070690,way/121656686-220,Lomza
L100001071493,PL15-400,Bydgoszcz
L100001071494,PL15-400,Bydgoszcz
L100001071495,PL15-400,Bydgoszcz
L100001073491,way/199098050-220,Kielce
L100001073492,way/199098050-220,Kielce
L100001070229,way/32036484-220,Poznan
L100001071801,way/32036484-220,Poznan
L100001073456,way/254235846-400,OstrowiecSwietokrz
L100001070023,PL17-400,Bialystok
L100001069807,way/121656686-220,Lomza
L100001069783,way/32036484-220,Poznan
L100001070959,way/32036484-220,Poznan
L100001070960,way/32036484-220,Poznan
L100001069531,way/170316833-220,PiotrkowTrybunalsk
L100001072503,way/173613665-220,Zamosc
L100001073439,way/173613665-220,Zamosc
L100001006186,way/173613665-220,Zamosc
L100001069481,way/173613665-220,Zamosc
L100001069480,way/173613665-220,Zamosc
L100001072765,way/303870256-400,Elk
L100001069708,way/170316833-220,PiotrkowTrybunalsk
L100001006396,way/245964556-220,Wloclawek
L100001072510,way/658600169-400,Plock
L100001072633,way/183945016-220,Sosnowiec
L100001006201,way/166838338-400,Krosno
L100001071207,way/86494356-400,Gdynia
L100001073032,way/86494356-400,Gdynia
L100001069250,way/658600169-400,Plock
L100001046908,way/165763717-220,Police
L100001070001,way/165763717-220,Police
L100001070064,way/165763717-220,Police
L100001072494,way/165763717-220,Police
L100001072495,way/165763717-220,Police
L100001072004,way/165763717-220,Police
L100001072005,way/165763717-220,Police
L100001073243,way/216060722-220,Czestochowa
L100001072875,way/216060722-220,Czestochowa
L100001073358,way/121656686-220,Lomza
L100001073359,way/121656686-220,Lomza
L100001069460,way/121656686-220,Lomza
L100001069461,way/121656686-220,Lomza
L100001070163,way/121656686-220,Lomza
L100001070164,way/121656686-220,Lomza
L100001069361,way/658600169-400,Plock
