bus_id,station_id,x,y,tags,voltage
won223,won223,113.34289180790374,39.73805138837157,wind_onshore223,300
won224,won224,112.76097415515109,37.45448406057132,wind_onshore224,300
won225,won225,107.27916600362121,36.17632615912008,wind_onshore225,300
won226,won226,105.41667729429346,35.528673998501745,wind_onshore226,300
won227,won227,109.23730524778581,35.738810595673904,wind_onshore227,300
won228,won228,110.67156375992138,37.07398795224803,wind_onshore228,300
won229,won229,111.71288684185116,40.595465464003304,wind_onshore229,300
won230,won230,109.81297450335647,38.49068925229258,wind_onshore230,300
won231,won231,124.0564222465054,40.53232984195113,wind_onshore231,300
won232,won232,120.56345898972482,36.66884358527676,wind_onshore232,300
won233,won233,120.10109238103529,37.43381063651802,wind_onshore233,300
won234,won234,116.18776985158972,37.64441889967477,wind_onshore234,300
won235,won235,116.56839866458655,38.80302982404471,wind_onshore235,300
won236,won236,116.29274809215391,36.32737834384457,wind_onshore236,300
won237,won237,118.00039417014412,35.13311473437493,wind_onshore237,300
won238,won238,114.39925904041534,34.271984899917435,wind_onshore238,300
won239,won239,116.03301193056369,43.055981285676594,wind_onshore239,300
won240,won240,112.99445475266661,43.80741627512962,wind_onshore240,300
won241,won241,109.97233957788784,42.07831170231602,wind_onshore241,300
won242,won242,117.72793142192863,45.6593259690107,wind_onshore242,300
won243,won243,118.05300161764534,48.33912719693666,wind_onshore243,300
won244,won244,120.98375953654887,43.65289952193838,wind_onshore244,300
won245,won245,120.24683863160097,45.715916047221185,wind_onshore245,300
won246,won246,126.13735068052723,42.45255636624176,wind_onshore246,300
won247,won247,126.89063419090671,45.60123323335644,wind_onshore247,300
won248,won248,124.00752850910611,44.06718675388256,wind_onshore248,300
won249,won249,122.71075363200495,41.628163019284216,wind_onshore249,300
won250,won250,119.60418651198513,41.449128060838106,wind_onshore250,300
wof251,wof251,114.40032327554333,10.690522991736835,wind_offshore251,300
wof252,wof252,111.81904934217047,7.775100150969763,wind_offshore252,300
wof253,wof253,113.09620302952335,8.868491559252586,wind_offshore253,300
wof254,wof254,120.28758106935796,25.216401255696734,wind_offshore254,300
wof255,wof255,118.80713801836279,23.785391958528518,wind_offshore255,300
wof256,wof256,116.50739723104543,21.751606065523625,wind_offshore256,300
wof257,wof257,114.78023635326129,21.79512434337097,wind_offshore257,300
wof258,wof258,114.3933926502743,20.735927508812846,wind_offshore258,300
wof259,wof259,108.46021481458155,20.009682243239897,wind_offshore259,300
wof260,wof260,107.64468299135963,19.336420455581298,wind_offshore260,300
wof261,wof261,107.62099977137002,18.384163575892075,wind_offshore261,300
wof262,wof262,108.26890909471275,17.72201371844308,wind_offshore262,300
wof263,wof263,111.35154075789639,20.110491336542793,wind_offshore263,300
wof264,wof264,112.6714063540471,20.647758692717492,wind_offshore264,300
