bus0,bus1,voltage,s_nom,r,x,b,length,type
way/28397771-220,DE52-220,220,491.556,1.992943,9.997932,0.00013044,33215.72,Al/St 240/40 2-bundle 220.0
way/35176751-220,way/27646106-220,220,491.556,1.489214,7.470892,9.75e-05,24820.24,Al/St 240/40 2-bundle 220.0
way/27646106-220,way/27124619-220,220,491.556,1.163174,5.835258,7.61e-05,19386.24,Al/St 240/40 2-bundle 220.0
way/1089769599-220,way/60032354-220,220,491.556,1.106076,5.548815,7.24e-05,18434.6,Al/St 240/40 2-bundle 220.0
way/88916034-380,DE213-380,380,1698.103,0.10741,0.880761,1.55e-05,3580.33,Al/St 240/40 4-bundle 380.0
way/102743264-220,way/31367936-220,220,491.556,0.739857,3.711616,4.84e-05,12330.95,Al/St 240/40 2-bundle 220.0
way/31367940-220,way/102743264-220,220,491.556,4.698826,23.572445,0.00030754,78313.77,Al/St 240/40 2-bundle 220.0
way/25943440-220,DE63-220,220,491.556,0.389525,1.954119,2.55e-05,6492.09,Al/St 240/40 2-bundle 220.0
way/28008024-220,way/1191459479-220,220,491.556,2.902783,14.562293,0.00018999,48379.71,Al/St 240/40 2-bundle 220.0
way/24705761-220,way/954971276-220,220,983.112,1.143554,5.73683,0.00029938,38118.47,Al/St 240/40 2-bundle 220.0
way/42050342-220,way/1327333163-220,220,491.556,6.291052,31.560112,0.00041175,104850.87,Al/St 240/40 2-bundle 220.0
way/33042984-220,way/274621059-220,220,491.556,0.874444,4.386795,5.72e-05,14574.07,Al/St 240/40 2-bundle 220.0
way/152924498-220,relation/17591073-220,220,983.112,0.368982,1.851061,9.66e-05,12299.41,Al/St 240/40 2-bundle 220.0
way/143903369-380,way/145002769-380,380,1698.103,1.362522,11.172683,0.0001969,45417.41,Al/St 240/40 4-bundle 380.0
way/26383042-380,way/957746797-380,380,1698.103,0.797541,6.539839,0.00011526,26584.71,Al/St 240/40 4-bundle 380.0
way/28227099-220,way/151507370-220,220,983.112,0.070078,0.351557,1.84e-05,2335.93,Al/St 240/40 2-bundle 220.0
way/44717036-380,DE17-380,380,1698.103,0.243982,2.000649,3.53e-05,8132.72,Al/St 240/40 4-bundle 380.0
DE17-380,way/24493551-380,380,1698.103,0.209927,1.7214,3.03e-05,6997.56,Al/St 240/40 4-bundle 380.0
way/943135226-220,way/1081302145-220,220,491.556,1.070369,5.369686,7.01e-05,17839.49,Al/St 240/40 2-bundle 220.0
way/173112252-220,way/943135226-220,220,491.556,1.810894,9.08465,0.00011852,30181.56,Al/St 240/40 2-bundle 220.0
way/87653464-380,way/152261133-380,380,1698.103,3.636607,29.820177,0.00052554,121220.23,Al/St 240/40 4-bundle 380.0
way/24258096-380,way/26474759-380,380,1698.103,0.784601,6.433727,0.00011339,26153.36,Al/St 240/40 4-bundle 380.0
way/18629425-220,way/24158385-220,220,491.556,2.372167,11.900369,0.00015526,39536.11,Al/St 240/40 2-bundle 220.0
way/23583867-380,way/1089911133-380,380,1698.103,0.854371,7.005839,0.00012347,28479.02,Al/St 240/40 4-bundle 380.0
way/152261133-380,way/48057110-380,380,1698.103,0.971193,7.963785,0.00014035,32373.11,Al/St 240/40 4-bundle 380.0
way/18629425-380,way/23907283-380,380,1698.103,0.50738,4.160514,7.33e-05,16912.66,Al/St 240/40 4-bundle 380.0
way/28008024-220,way/1191459479-220,220,491.556,2.902783,14.562293,0.00018999,48379.71,Al/St 240/40 2-bundle 220.0
way/1089769599-380,way/1280364401-380,380,1698.103,0.165917,1.360518,2.4e-05,5530.56,Al/St 240/40 4-bundle 380.0
way/149256409-380,way/24757392-380,380,1698.103,1.699955,13.939629,0.00024567,56665.16,Al/St 240/40 4-bundle 380.0
way/955268863-380,DE14-380,380,1698.103,0.737098,6.044208,0.00010652,24569.95,Al/St 240/40 4-bundle 380.0
DE14-380,DE13-380,380,1698.103,0.115537,0.9474,1.67e-05,3851.22,Al/St 240/40 4-bundle 380.0
DE13-380,way/24502420-380,380,1698.103,0.758713,6.221443,0.00010964,25290.42,Al/St 240/40 4-bundle 380.0
way/955268863-380,DE14-380,380,1698.103,0.737098,6.044208,0.00010652,24569.95,Al/St 240/40 4-bundle 380.0
DE14-380,DE13-380,380,1698.103,0.115537,0.9474,1.67e-05,3851.22,Al/St 240/40 4-bundle 380.0
DE13-380,way/24502420-380,380,1698.103,0.758713,6.221443,0.00010964,25290.42,Al/St 240/40 4-bundle 380.0
way/143882655-380,way/442199284-380,380,1698.103,3.131161,25.675522,0.00045249,104372.04,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE58-380,380,1698.103,0.206401,1.692487,2.98e-05,6880.03,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE58-380,380,1698.103,0.200722,1.645924,2.9e-05,6690.75,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE58-380,380,1698.103,0.197744,1.621497,2.86e-05,6591.45,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE58-380,380,1698.103,0.200722,1.645924,2.9e-05,6690.75,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE58-380,380,1698.103,0.197744,1.621497,2.86e-05,6591.45,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE58-380,380,1698.103,0.206401,1.692487,2.98e-05,6880.03,Al/St 240/40 4-bundle 380.0
way/24757393-380,way/24757392-380,380,1698.103,0.642903,5.271807,9.29e-05,21430.11,Al/St 240/40 4-bundle 380.0
way/28327356-380,way/1089911133-380,380,1698.103,0.843385,6.915761,0.00012188,28112.85,Al/St 240/40 4-bundle 380.0
way/27739871-220,way/23682013-220,220,491.556,2.55251,12.805091,0.00016706,42541.83,Al/St 240/40 2-bundle 220.0
way/27739871-380,way/24413992-380,380,1698.103,2.179016,17.867934,0.0003149,72633.88,Al/St 240/40 4-bundle 380.0
way/28327356-380,way/1089911133-380,380,1698.103,0.843385,6.915761,0.00012188,28112.85,Al/St 240/40 4-bundle 380.0
way/1280364401-380,way/525964629-380,380,1698.103,0.282548,2.31689,4.08e-05,9418.25,Al/St 240/40 4-bundle 380.0
way/1280364401-380,way/525964629-380,380,1698.103,0.282548,2.31689,4.08e-05,9418.25,Al/St 240/40 4-bundle 380.0
way/18629425-220,way/24158385-220,220,491.556,2.372167,11.900369,0.00015526,39536.11,Al/St 240/40 2-bundle 220.0
way/24705761-220,way/24768051-220,220,983.112,2.794794,14.02055,0.00073168,93159.8,Al/St 240/40 2-bundle 220.0
way/24262656-380,way/24258096-380,380,1698.103,1.088233,8.923507,0.00015726,36274.42,Al/St 240/40 4-bundle 380.0
way/149256409-380,way/143882655-380,380,1698.103,1.687884,13.840649,0.00024392,56262.8,Al/St 240/40 4-bundle 380.0
way/942771541-380,way/941805476-380,380,1698.103,1.096895,8.994537,0.00015852,36563.16,Al/St 240/40 4-bundle 380.0
way/28397771-220,way/23135618-220,220,491.556,0.664411,3.33313,4.35e-05,11073.52,Al/St 240/40 2-bundle 220.0
way/515358077-380,way/1091984573-380,380,1698.103,1.562815,12.815085,0.00022585,52093.84,Al/St 240/40 4-bundle 380.0
way/1128250707-380,way/883928228-380,380,1698.103,0.179619,1.472878,2.6e-05,5987.31,Al/St 240/40 4-bundle 380.0
way/29713902-380,way/946025110-380,380,1698.103,1.533266,12.57278,0.00022158,51108.86,Al/St 240/40 4-bundle 380.0
way/28729619-380,way/940922557-380,380,1698.103,1.622401,13.30369,0.00023446,54080.04,Al/St 240/40 4-bundle 380.0
way/32690742-380,way/26472665-380,380,1698.103,3.514858,28.821835,0.00050794,117161.93,Al/St 240/40 4-bundle 380.0
way/32690742-380,way/29713902-380,380,1698.103,1.170398,9.59726,0.00016914,39013.25,Al/St 240/40 4-bundle 380.0
way/26472665-380,way/29713902-380,380,1698.103,4.666752,38.267366,0.00067441,155558.4,Al/St 240/40 4-bundle 380.0
way/29713902-380,way/398680313-380,380,1698.103,3.069827,25.17258,0.00044363,102327.56,Al/St 240/40 4-bundle 380.0
way/941453716-380,way/1091984573-380,380,1698.103,1.66839,13.680796,0.0002411,55612.99,Al/St 240/40 4-bundle 380.0
way/30164703-380,way/157806991-380,380,1698.103,0.657131,5.388473,9.5e-05,21904.36,Al/St 240/40 4-bundle 380.0
way/30164703-380,way/157806991-380,380,1698.103,0.657131,5.388473,9.5e-05,21904.36,Al/St 240/40 4-bundle 380.0
way/941198517-380,way/30164703-380,380,1698.103,1.863814,15.283272,0.00026935,62127.12,Al/St 240/40 4-bundle 380.0
way/941198517-380,way/30164703-380,380,1698.103,1.863814,15.283272,0.00026935,62127.12,Al/St 240/40 4-bundle 380.0
way/23744346-220,way/157421333-220,220,491.556,0.122746,0.615774,8.03e-06,2045.76,Al/St 240/40 2-bundle 220.0
way/27124619-220,DE4-220,220,491.556,0.708497,3.554295,4.64e-05,11808.29,Al/St 240/40 2-bundle 220.0
way/35176751-220,way/27124619-220,220,491.556,1.910236,9.583015,0.00012502,31837.26,Al/St 240/40 2-bundle 220.0
way/206289192-380,DE31-380,380,1698.103,1.176728,9.649168,0.00017005,39224.26,Al/St 240/40 4-bundle 380.0
DE31-380,way/61918154-380,380,1698.103,0.232272,1.90463,3.36e-05,7742.4,Al/St 240/40 4-bundle 380.0
way/61918154-380,way/33411203-380,380,1698.103,2.226256,18.255301,0.00032172,74208.54,Al/St 240/40 4-bundle 380.0
way/61918154-380,way/114319248-380,380,1698.103,1.80693,14.816828,0.00026113,60231.01,Al/St 240/40 4-bundle 380.0
way/951773852-380,way/951273401-380,380,3396.205,0.046868,0.384315,2.71e-05,3124.51,Al/St 240/40 4-bundle 380.0
way/951273401-380,way/871646309-380,380,3396.205,0.021239,0.174161,1.23e-05,1415.94,Al/St 240/40 4-bundle 380.0
way/23744346-220,way/31024391-220,220,983.112,0.126926,0.636743,3.32e-05,4230.85,Al/St 240/40 2-bundle 220.0
way/88916034-220,way/202865176-220,220,1966.224,0.038792,0.194606,4.06e-05,2586.12,Al/St 240/40 2-bundle 220.0
DE73-380,DE74-380,380,1698.103,0.037382,0.306533,5.4e-06,1246.07,Al/St 240/40 4-bundle 380.0
DE73-220,DE74-220,220,491.556,0.074767,0.375079,4.89e-06,1246.11,Al/St 240/40 2-bundle 220.0
DE70-380,DE73-380,380,3396.205,0.02306,0.189094,1.33e-05,1537.35,Al/St 240/40 4-bundle 380.0
DE70-220,DE73-220,220,983.112,0.045372,0.227615,1.19e-05,1512.39,Al/St 240/40 2-bundle 220.0
DE74-380,way/24479003-380,380,3396.205,0.047233,0.387313,2.73e-05,3148.89,Al/St 240/40 4-bundle 380.0
DE74-220,way/24479003-220,220,983.112,0.094207,0.472606,2.47e-05,3140.24,Al/St 240/40 2-bundle 220.0
way/24478889-380,DE77-380,380,1698.103,0.109491,0.897824,1.58e-05,3649.69,Al/St 240/40 4-bundle 380.0
way/24478889-220,DE77-220,220,491.556,0.219722,1.102274,1.44e-05,3662.04,Al/St 240/40 2-bundle 220.0
way/26404600-380,way/41389594-380,380,3396.205,0.36591,3.000464,0.00021152,24394.02,Al/St 240/40 4-bundle 380.0
way/41389594-380,DE205-380,380,3396.205,0.226991,1.861326,0.00013121,15132.73,Al/St 240/40 4-bundle 380.0
DE205-380,way/85523877-380,380,1698.103,0.046068,0.377758,6.66e-06,1535.6,Al/St 240/40 4-bundle 380.0
DE69-380,way/121199242-380,380,1698.103,0.091694,0.751892,1.33e-05,3056.47,Al/St 240/40 4-bundle 380.0
way/30039908-380,way/1222597066-380,380,3396.205,0.469718,3.851688,0.00027152,31314.54,Al/St 240/40 4-bundle 380.0
DE200-380,way/1093896544-380,380,3396.205,0.036727,0.301161,2.12e-05,2448.46,Al/St 240/40 4-bundle 380.0
DE190-380,way/22960899-380,380,3396.205,0.032945,0.270146,1.9e-05,2196.31,Al/St 240/40 4-bundle 380.0
way/97825259-380,DE190-380,380,1698.103,0.217963,1.787301,3.15e-05,7265.45,Al/St 240/40 4-bundle 380.0
way/25506770-380,DE53-380,380,3396.205,0.068523,0.561891,3.96e-05,4568.22,Al/St 240/40 4-bundle 380.0
way/27919734-380,DE117-380,380,3396.205,0.178307,1.462115,0.00010307,11887.11,Al/St 240/40 4-bundle 380.0
DE161-380,way/23641079-380,380,5094.308,0.037826,0.31017,4.92e-05,3782.56,Al/St 240/40 4-bundle 380.0
DE140-380,DE143-380,380,3396.205,0.033502,0.274714,1.94e-05,2233.45,Al/St 240/40 4-bundle 380.0
way/89043564-380,DE140-380,380,3396.205,0.05885,0.48257,3.4e-05,3923.33,Al/St 240/40 4-bundle 380.0
DE30-220,DE32-220,220,491.556,0.408048,2.047041,2.67e-05,6800.8,Al/St 240/40 2-bundle 220.0
DE33-380,DE34-380,380,6792.41,0.031304,0.256692,7.24e-05,4173.86,Al/St 240/40 4-bundle 380.0
DE15-220,way/955268863-220,220,983.112,0.881825,4.423824,0.00023086,29394.18,Al/St 240/40 2-bundle 220.0
way/63114179-220,DE105-220,220,1966.224,0.038384,0.192562,4.02e-05,2558.96,Al/St 240/40 2-bundle 220.0
way/114319248-220,DE37-220,220,1474.668,0.029827,0.14963,1.76e-05,1491.33,Al/St 240/40 2-bundle 220.0
way/91080806-220,DE201-220,220,983.112,0.722616,3.625122,0.00018918,24087.19,Al/St 240/40 2-bundle 220.0
way/22761692-220,DE126-220,220,1966.224,0.042107,0.211235,4.41e-05,2807.11,Al/St 240/40 2-bundle 220.0
way/28812249-220,way/27739871-220,220,983.112,1.333689,6.690672,0.00034916,44456.29,Al/St 240/40 2-bundle 220.0
DE61-380,way/42560068-380,380,3396.205,0.205138,1.682134,0.00011858,13675.89,Al/St 240/40 4-bundle 380.0
DE13-380,DE14-380,380,3396.205,0.039947,0.327564,2.31e-05,2663.12,Al/St 240/40 4-bundle 380.0
way/1091984573-220,DE3-220,220,491.556,4.72184,23.687899,0.00030904,78697.34,Al/St 240/40 2-bundle 220.0
way/121199242-380,DE68-380,380,1698.103,0.128766,1.055881,1.86e-05,4292.2,Al/St 240/40 4-bundle 380.0
way/953757608-220,DE40-220,220,983.112,0.072536,0.363889,1.9e-05,2417.87,Al/St 240/40 2-bundle 220.0
way/942448206-220,DE27-220,220,491.556,0.154563,0.775391,1.01e-05,2576.05,Al/St 240/40 2-bundle 220.0
DE64-220,way/42507488-220,220,983.112,0.048119,0.241397,1.26e-05,1603.97,Al/St 240/40 2-bundle 220.0
DE157-380,way/93341407-380,380,3396.205,0.087894,0.720733,5.08e-05,5859.62,Al/St 240/40 4-bundle 380.0
DE137-380,DE140-380,380,1698.103,0.037427,0.3069,5.41e-06,1247.56,Al/St 240/40 4-bundle 380.0
DE134-380,way/1086825107-380,380,3396.205,0.776104,6.36405,0.00044863,51740.24,Al/St 240/40 4-bundle 380.0
way/198448981-380,way/373967500-380,380,3396.205,0.229974,1.885783,0.00013294,15331.57,Al/St 240/40 4-bundle 380.0
DE172-380,way/151967291-380,380,3396.205,0.1585,1.299698,9.16e-05,10566.65,Al/St 240/40 4-bundle 380.0
DE172-220,way/151967291-220,220,983.112,0.316841,1.589485,8.3e-05,10561.36,Al/St 240/40 2-bundle 220.0
way/30109913-220,way/33042984-220,220,983.112,1.44758,7.262025,0.00037898,48252.66,Al/St 240/40 2-bundle 220.0
DE206-220,DE204-220,220,491.556,0.175531,0.880579,1.15e-05,2925.51,Al/St 240/40 2-bundle 220.0
DE204-220,DE206-220,220,491.556,0.175864,0.882249,1.15e-05,2931.06,Al/St 240/40 2-bundle 220.0
way/943135226-380,DE142-380,380,3396.205,0.099255,0.813895,5.74e-05,6617.03,Al/St 240/40 4-bundle 380.0
DE177-220,way/89215122-220,220,983.112,0.108534,0.54448,2.84e-05,3617.81,Al/St 240/40 2-bundle 220.0
DE109-220,way/24667346-220,220,983.112,0.27936,1.401456,7.31e-05,9312.0,Al/St 240/40 2-bundle 220.0
way/88916034-380,DE213-380,380,1698.103,0.107403,0.880707,1.55e-05,3580.11,Al/St 240/40 4-bundle 380.0
way/89043564-220,DE137-220,220,491.556,0.214475,1.075952,1.4e-05,3574.59,Al/St 240/40 2-bundle 220.0
DE125-380,DE127-380,380,3396.205,0.050334,0.412742,2.91e-05,3355.63,Al/St 240/40 4-bundle 380.0
way/152018146-220,way/156402422-220,220,983.112,0.35879,1.79993,9.39e-05,11959.67,Al/St 240/40 2-bundle 220.0
way/24705761-220,DE169-220,220,491.556,6.663418,33.428148,0.00043612,111056.97,Al/St 240/40 2-bundle 220.0
DE196-380,way/26814283-380,380,1698.103,0.290748,2.384136,4.2e-05,9691.61,Al/St 240/40 4-bundle 380.0
way/159326655-220,DE179-220,220,491.556,0.383727,1.92503,2.51e-05,6395.45,Al/St 240/40 2-bundle 220.0
way/156676050-220,DE176-220,220,491.556,0.240508,1.206549,1.57e-05,4008.47,Al/St 240/40 2-bundle 220.0
way/207248812-220,way/156676050-220,220,983.112,0.097166,0.487448,2.54e-05,3238.86,Al/St 240/40 2-bundle 220.0
DE178-380,DE181-380,380,1698.103,0.139255,1.141888,2.01e-05,4641.82,Al/St 240/40 4-bundle 380.0
DE156-380,way/50898216-380,380,3396.205,0.187272,1.535634,0.00010825,12484.83,Al/St 240/40 4-bundle 380.0
DE134-380,way/148211527-380,380,1698.103,0.108677,0.891147,1.57e-05,3622.55,Al/St 240/40 4-bundle 380.0
way/24413992-380,way/42681484-380,380,3396.205,0.433707,3.556401,0.00025071,28913.83,Al/St 240/40 4-bundle 380.0
DE49-380,way/23899043-380,380,3396.205,0.785924,6.444575,0.00045431,52394.92,Al/St 240/40 4-bundle 380.0
way/24413992-380,DE49-380,380,3396.205,0.02335,0.19147,1.35e-05,1556.67,Al/St 240/40 4-bundle 380.0
DE170-380,way/42097854-380,380,3396.205,0.17516,1.436312,0.00010125,11677.33,Al/St 240/40 4-bundle 380.0
way/23140544-220,DE118-220,220,983.112,0.088267,0.442807,2.31e-05,2942.24,Al/St 240/40 2-bundle 220.0
way/152403632-380,DE147-380,380,1698.103,0.172232,1.412298,2.49e-05,5741.05,Al/St 240/40 4-bundle 380.0
DE174-220,way/152924508-220,220,1966.224,0.082773,0.415245,8.67e-05,5518.2,Al/St 240/40 2-bundle 220.0
DE174-220,way/149987048-220,220,983.112,0.230695,1.157321,6.04e-05,7689.84,Al/St 240/40 2-bundle 220.0
DE178-380,way/207248812-380,380,1698.103,0.080882,0.663236,1.17e-05,2696.08,Al/St 240/40 4-bundle 380.0
DE194-220,way/933248930-220,220,983.112,0.821645,4.121921,0.00021511,27388.18,Al/St 240/40 2-bundle 220.0
way/1245867884-380,DE146-380,380,1698.103,0.136969,1.123145,1.98e-05,4565.63,Al/St 240/40 4-bundle 380.0
way/941198517-380,DE46-380,380,3396.205,0.579086,4.748507,0.00033474,38605.75,Al/St 240/40 4-bundle 380.0
DE46-380,way/52983550-380,380,3396.205,0.113483,0.930563,6.56e-05,7565.55,Al/St 240/40 4-bundle 380.0
DE149-380,way/166604822-380,380,3396.205,0.26024,2.133971,0.00015043,17349.36,Al/St 240/40 4-bundle 380.0
DE149-380,way/36183042-380,380,3396.205,0.068702,0.563358,3.97e-05,4580.15,Al/St 240/40 4-bundle 380.0
way/714098678-380,way/442199284-380,380,3396.205,0.052317,0.429001,3.02e-05,3487.81,Al/St 240/40 4-bundle 380.0
DE137-220,DE132-220,220,983.112,0.386486,1.93887,0.00010118,12882.86,Al/St 240/40 2-bundle 220.0
way/49577401-220,way/23192640-220,220,983.112,0.16885,0.847067,4.42e-05,5628.35,Al/St 240/40 2-bundle 220.0
way/25306752-380,DE199-380,380,1698.103,1.830227,15.007865,0.00026449,61007.58,Al/St 240/40 4-bundle 380.0
way/27739871-380,DE28-380,380,5094.308,0.088509,0.725777,0.00011512,8850.94,Al/St 240/40 4-bundle 380.0
way/1222597066-220,way/39688875-220,220,983.112,1.834053,9.200834,0.00048015,61135.11,Al/St 240/40 2-bundle 220.0
DE162-380,DE156-380,380,3396.205,0.561006,4.600253,0.00032429,37400.43,Al/St 240/40 4-bundle 380.0
DE168-380,way/147521567-380,380,3396.205,0.092207,0.756096,5.33e-05,6147.12,Al/St 240/40 4-bundle 380.0
way/169244940-220,way/23641079-220,220,983.112,0.130786,0.656108,3.42e-05,4359.52,Al/St 240/40 2-bundle 220.0
DE46-380,way/414169327-380,380,3396.205,0.68065,5.581333,0.00039345,45376.69,Al/St 240/40 4-bundle 380.0
DE192-380,DE188-380,380,3396.205,0.322678,2.645962,0.00018653,21511.89,Al/St 240/40 4-bundle 380.0
way/525964629-380,DE6-380,380,6792.41,0.039904,0.327216,9.23e-05,5320.59,Al/St 240/40 4-bundle 380.0
way/43688805-220,way/25786404-220,220,491.556,0.771517,3.870445,5.05e-05,12858.62,Al/St 240/40 2-bundle 220.0
way/41334805-220,way/25786404-220,220,983.112,0.447733,2.246125,0.00011722,14924.42,Al/St 240/40 2-bundle 220.0
way/50898216-380,DE150-380,380,3396.205,0.413511,3.390794,0.00023903,27567.43,Al/St 240/40 4-bundle 380.0
way/4826893-220,way/23881272-220,220,1474.668,0.257607,1.292329,0.00015174,12880.36,Al/St 240/40 2-bundle 220.0
way/456386244-380,way/156960655-380,380,3396.205,0.171753,1.408371,9.93e-05,11450.17,Al/St 240/40 4-bundle 380.0
relation/17591073-220,way/152973139-220,220,983.112,0.110319,0.553432,2.89e-05,3677.29,Al/St 240/40 2-bundle 220.0
way/77694901-220,DE201-220,220,983.112,1.791918,8.989455,0.00046912,59730.6,Al/St 240/40 2-bundle 220.0
DE145-220,DE135-220,220,491.556,0.797645,4.001518,5.22e-05,13294.08,Al/St 240/40 2-bundle 220.0
DE154-380,way/42423415-380,380,1698.103,0.209297,1.716236,3.03e-05,6976.57,Al/St 240/40 4-bundle 380.0
DE151-220,way/1086825107-220,220,983.112,0.469957,2.357616,0.00012303,15665.22,Al/St 240/40 2-bundle 220.0
way/1118059105-220,DE126-220,220,983.112,0.080117,0.401922,2.1e-05,2670.58,Al/St 240/40 2-bundle 220.0
way/30017786-220,DE43-220,220,983.112,0.248611,1.247198,6.51e-05,8287.03,Al/St 240/40 2-bundle 220.0
way/24262656-220,way/30017786-220,220,983.112,0.202355,1.015147,5.3e-05,6745.16,Al/St 240/40 2-bundle 220.0
way/955268863-380,way/27739871-380,380,3396.205,1.187653,9.738754,0.00068653,79176.86,Al/St 240/40 4-bundle 380.0
way/955268863-220,way/28812249-220,220,983.112,1.018879,5.111377,0.00026674,33962.64,Al/St 240/40 2-bundle 220.0
DE43-220,way/28227099-220,220,983.112,0.039862,0.199972,1.04e-05,1328.72,Al/St 240/40 2-bundle 220.0
way/33042984-220,DE36-220,220,491.556,1.219637,6.118511,7.98e-05,20327.28,Al/St 240/40 2-bundle 220.0
way/274621059-220,DE40-220,220,983.112,0.60628,3.041503,0.00015872,20209.32,Al/St 240/40 2-bundle 220.0
DE15-220,way/229565743-220,220,983.112,0.283878,1.424123,7.43e-05,9462.61,Al/St 240/40 2-bundle 220.0
way/28227099-220,way/97857512-220,220,983.112,0.109741,0.550532,2.87e-05,3658.02,Al/St 240/40 2-bundle 220.0
way/157628351-380,DE65-380,380,1698.103,0.206022,1.689378,2.98e-05,6867.39,Al/St 240/40 4-bundle 380.0
way/49577401-380,DE124-380,380,3396.205,0.149847,1.228748,8.66e-05,9989.82,Al/St 240/40 4-bundle 380.0
way/24462317-220,DE70-220,220,983.112,0.035445,0.177814,9.28e-06,1181.49,Al/St 240/40 2-bundle 220.0
way/24462426-220,DE70-220,220,983.112,0.173945,0.872625,4.55e-05,5798.17,Al/St 240/40 2-bundle 220.0
DE107-380,way/91854336-380,380,5094.308,0.017269,0.141603,2.25e-05,1726.87,Al/St 240/40 4-bundle 380.0
DE107-220,way/91854336-220,220,1474.668,0.035355,0.177362,2.08e-05,1767.73,Al/St 240/40 2-bundle 220.0
way/274603394-380,DE19-380,380,3396.205,0.319291,2.618185,0.00018457,21286.06,Al/St 240/40 4-bundle 380.0
way/24479984-220,DE93-220,220,491.556,0.539834,2.708169,3.53e-05,8997.24,Al/St 240/40 2-bundle 220.0
way/24604789-380,DE28-380,380,3396.205,0.255082,2.09167,0.00014745,17005.45,Al/St 240/40 4-bundle 380.0
way/28397771-220,DE51-220,220,983.112,0.897485,4.502384,0.00023496,29916.17,Al/St 240/40 2-bundle 220.0
DE168-380,way/24685992-380,380,3396.205,0.290523,2.382289,0.00016794,19368.2,Al/St 240/40 4-bundle 380.0
way/24839976-380,way/188276460-380,380,3396.205,0.041776,0.342566,2.42e-05,2785.09,Al/St 240/40 4-bundle 380.0
way/24839976-220,way/188276460-220,220,983.112,0.083555,0.419168,2.19e-05,2785.17,Al/St 240/40 2-bundle 220.0
way/42488850-380,DE61-380,380,3396.205,0.217899,1.786772,0.00012596,14526.6,Al/St 240/40 4-bundle 380.0
way/25051880-220,DE78-220,220,983.112,0.067153,0.336885,1.76e-05,2238.44,Al/St 240/40 2-bundle 220.0
way/23022100-380,way/29077623-380,380,6792.41,0.065191,0.534565,0.00015074,8692.12,Al/St 240/40 4-bundle 380.0
way/22766160-380,DE144-380,380,1698.103,0.195855,1.606011,2.83e-05,6528.5,Al/St 240/40 4-bundle 380.0
DE89-380,way/113546939-380,380,3396.205,0.056186,0.460722,3.25e-05,3745.71,Al/St 240/40 4-bundle 380.0
DE23-220,way/940636813-220,220,983.112,0.11488,0.576316,3.01e-05,3829.34,Al/St 240/40 2-bundle 220.0
DE29-220,DE18-220,220,983.112,2.142953,10.75048,0.00056102,71431.76,Al/St 240/40 2-bundle 220.0
DE18-380,way/59707532-380,380,1698.103,0.062829,0.515195,9.08e-06,2094.29,Al/St 240/40 4-bundle 380.0
way/152261133-220,DE183-220,220,491.556,0.231853,1.163127,1.52e-05,3864.21,Al/St 240/40 2-bundle 220.0
way/26455019-220,way/23744346-220,220,983.112,0.174044,0.87312,4.56e-05,5801.46,Al/St 240/40 2-bundle 220.0
DE61-380,way/42488850-380,380,3396.205,0.217723,1.785325,0.00012586,14514.84,Al/St 240/40 4-bundle 380.0
DE51-220,way/288305056-220,220,983.112,0.312726,1.568842,8.19e-05,10424.2,Al/St 240/40 2-bundle 220.0
way/57727004-380,way/77038371-380,380,1698.103,0.914012,7.494894,0.00013209,30467.05,Al/St 240/40 4-bundle 380.0
way/953015049-380,DE28-380,380,1698.103,0.239014,1.959919,3.45e-05,7967.15,Al/St 240/40 4-bundle 380.0
way/699048438-220,DE55-220,220,983.112,0.157195,0.788593,4.12e-05,5239.82,Al/St 240/40 2-bundle 220.0
way/24667346-220,way/698870101-220,220,491.556,0.274025,1.374691,1.79e-05,4567.08,Al/St 240/40 2-bundle 220.0
way/1072574879-380,way/24502420-380,380,3396.205,0.488353,4.004494,0.00028229,32556.86,Al/St 240/40 4-bundle 380.0
way/1024536785-380,way/151967290-380,380,3396.205,0.514239,4.216759,0.00029726,34282.59,Al/St 240/40 4-bundle 380.0
DE193-380,DE192-380,380,1698.103,0.032944,0.27014,4.76e-06,1098.13,Al/St 240/40 4-bundle 380.0
way/311444692-380,way/311444691-380,380,6792.41,0.025891,0.212305,5.99e-05,3452.12,Al/St 240/40 4-bundle 380.0
DE72-220,DE69-220,220,983.112,0.072359,0.363,1.89e-05,2411.96,Al/St 240/40 2-bundle 220.0
DE93-220,way/23380800-220,220,983.112,0.144568,0.725247,3.79e-05,4818.92,Al/St 240/40 2-bundle 220.0
DE132-220,way/132814303-220,220,983.112,0.219325,1.100278,5.74e-05,7310.82,Al/St 240/40 2-bundle 220.0
DE177-220,way/54359256-220,220,983.112,0.514985,2.583507,0.00013482,17166.16,Al/St 240/40 2-bundle 220.0
DE55-220,way/30109913-220,220,983.112,0.387235,1.942631,0.00010138,12907.85,Al/St 240/40 2-bundle 220.0
DE43-220,way/28227099-220,220,491.556,0.07801,0.391351,5.11e-06,1300.17,Al/St 240/40 2-bundle 220.0
