bus_id,station_id,voltage,dc,symbol,under_construction,tags,x,y,country
way/290562151-300,,300.0,f,Substation,f,way/290562151,10.61736464559159,59.58124905617709,NO
way/295444089-420,,420.0,f,Substation,f,way/295444089,10.147662229530756,60.24864850938025,NO
way/295444099-300,,300.0,f,Substation,f,way/295444099,11.133257233221997,60.00540320377441,NO
way/295444099-420,,420.0,f,Substation,f,way/295444099,11.133642821639391,60.005591020864685,NO
way/296229069-300,,300.0,f,Substation,f,way/296229069,8.411103286946974,60.57427441503243,NO
way/296229069-420,,420.0,f,Substation,f,way/296229069,8.4114797704165,60.57446959226896,NO
way/297388897-300,,300.0,f,Substation,f,way/297388897,10.422128197478315,61.1382818391442,NO
way/307323708-300,,300.0,f,Substation,f,way/307323708,6.111216358108371,60.656383795079606,NO
way/350332649-300,,300.0,f,Substation,f,way/350332649,5.841260249729807,60.3975734319112,NO
way/350332649-420,,420.0,f,Substation,f,way/350332649,5.841619506254959,60.39777517896661,NO
way/355844786-300,,300.0,f,Substation,f,way/355844786,10.105102092528726,59.57656291232156,NO
way/358915801-420,,420.0,f,Substation,f,way/358915801,8.72976767832068,58.588295802832285,NO
way/37907251-420,,420.0,f,Substation,f,way/37907251,7.56580449010137,60.78881554905461,NO
way/400567451-220,,220.0,f,Substation,f,way/400567451,27.08902401722485,69.90622604948913,NO
way/400655824-300,,300.0,f,Substation,f,way/400655824,13.225783253723597,64.98667888084609,NO
way/430780474-300,,300.0,f,Substation,f,way/430780474,6.983920220821873,59.65813140177048,NO
way/432965765-300,,300.0,f,Substation,f,way/432965765,6.009577670620721,59.86350352732482,NO
way/440170580-300,,300.0,f,Substation,f,way/440170580,6.073471518246711,59.87135687851999,NO
way/445514503-300,,300.0,f,Substation,f,way/445514503,5.6675139950622615,59.90655291992831,NO
way/469098816-300,,300.0,f,Substation,f,way/469098816,7.021945659212094,61.21787072253332,NO
way/469098816-420,,420.0,f,Substation,f,way/469098816,7.0223211144869175,61.2180695885007,NO
way/475820066-420,,420.0,f,Substation,f,way/475820066,13.913956495521669,66.72933238066089,NO
way/493018044-420,,420.0,f,Substation,f,way/493018044,10.663681613438314,59.36546484205888,NO
way/51854396-300,,300.0,f,Substation,f,way/51854396,10.380885419030704,59.32956067382083,NO
way/51854396-420,,420.0,f,Substation,f,way/51854396,10.38125934288526,59.32975048523687,NO
way/51855380-420,,420.0,f,Substation,f,way/51855380,10.479205015367151,59.34317510643462,NO
way/546262597-300,,300.0,f,Substation,f,way/546262597,6.568989198760499,61.02070844338942,NO
way/547743430-420,,420.0,f,Substation,f,way/547743430,6.14912655163131,61.24383694975911,NO
way/548201553-420,,420.0,f,Substation,f,way/548201553,5.54883920602532,61.82883977608616,NO
way/548473094-420,,420.0,f,Substation,f,way/548473094,6.25951190869605,62.15726794306245,NO
way/548709529-420,,420.0,f,Substation,f,way/548709529,6.866725632624179,62.47314505655722,NO
way/549449181-300,,300.0,f,Substation,f,way/549449181,8.084501821118367,61.00385231702288,NO
way/549449182-300,,300.0,f,Substation,f,way/549449182,8.641213764298586,60.80771544678573,NO
way/551964031-420,,420.0,f,Substation,f,way/551964031,6.636187381981341,62.37486697204792,NO
way/554551085-300,,300.0,f,Substation,f,way/554551085,10.448213570042654,61.163791683314734,NO
way/572898616-420,,420.0,f,Substation,f,way/572898616,19.20427589845732,69.18982992962874,NO
way/572898618-420,,420.0,f,Substation,f,way/572898618,18.591798209253888,69.03408405230084,NO
way/572898626-420,,420.0,f,Substation,f,way/572898626,17.558935370088122,68.15869657907447,NO
way/577998803-420,,420.0,f,Substation,f,way/577998803,7.476400533880359,58.68086452410385,NO
way/60495669-300,,300.0,f,Substation,f,way/60495669,11.155169741372331,59.31431228702981,NO
way/60495669-420,,420.0,f,Substation,f,way/60495669,11.155547713004776,59.314499993066384,NO
way/613587460-420,,420.0,f,Substation,f,way/613587460,10.540759762386685,64.16425430666234,NO
way/615122824-420,,420.0,f,Substation,f,way/615122824,10.221979437513031,63.89101405657954,NO
way/617330634-300,,300.0,f,Substation,f,way/617330634,9.802905545022565,63.24618006584437,NO
way/631983832-300,,300.0,f,Substation,f,way/631983832,4.969110310237324,60.43943356053071,NO
